
=== Top 50 Cumulative Time Entries ===
         175810 function calls (170411 primitive calls) in 0.317 seconds

   Ordered by: cumulative time
   List reduced from 2757 to 50 due to restriction <50>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/selectable.py:5405(join)
        6    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/context.py:2376(_adjust_for_extra_criteria)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/base.py:2022(replace)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/cookies.py:542(merge_cookies)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/elroy/db/postgres/alembic/versions/66a25cb7d3ef_add_assistant_name.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/core.py:462(__enter__)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typer/main.py:1000(wrapper)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/result.py:1379(first)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/elroy/db/postgres/alembic/versions/892ce7b9a77b_rm_json_columns.py:1(<module>)
       17    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/text.py:810(<genexpr>)
       59    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/interfaces.py:832(adapter)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/elroy/db/postgres/alembic/versions/9716bc0dfe9c_initial_tables.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/_collections.py:141(clear)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/response.py:685(_init_length)
        9    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/util/response.py:9(is_fp_closed)
       51    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/elements.py:4953(_render_label_in_columns_clause)
       51    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/elements.py:4587(_non_anon_label)
        9    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/sqltypes.py:348(_resolve_for_literal)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/layout/containers.py:771(reset)
       13    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py:2691(get_bind)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/pool/base.py:1179(cursor)
        6    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/mapper.py:2538(iterate_properties)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/key_processor.py:92(__init__)
       11    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/loading.py:1565(for_context)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typer/main.py:390(solve_typer_info_help)
       17    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/path_registry.py:170(get)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/style.py:757(__add__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/session.py:1271(_prepare_impl)
       11    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/util/util.py:19(to_str)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/semantic_version/base.py:417(_build_precedence_key)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/functions.py:742(self_group)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/text.py:887(_trim_spans)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/console.py:857(__enter__)
       88    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/core.py:97(augment_usage_errors)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/elements.py:2117(_with_binary_element_type)
        8    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/constructor.py:173(construct_scalar)
        6    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/util/url.py:330(_idna_encode)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/utils.py:539(get_encoding_from_headers)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/key_binding/key_processor.py:102(reset)
       26    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/alembic/script/revision.py:1715(tuple_rev_as_scalar)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/elroy/io/cli.py:164(<lambda>)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/schema.py:5391(__init__)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/console.py:921(encoding)
    14/11    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/layout/containers.py:2613(reset)
       16    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/mapper.py:3385(iterate_to_root)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typer/core.py:724(_main_shell_completion)
       26    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/sqltypes.py:183(__init__)
       43    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/core.py:809(set_parameter_source)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/core.py:269(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/util/langhelpers.py:488(get_callable_argspec)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/reflection.py:315(_connection_insp)
        6    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/_range.py:465(_register)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/console.py:206(update_width)
        5    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/connection.py:404(<genexpr>)
       80    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/core.py:665(lookup_default)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/_json.py:154(_create_json_typecasters)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/output/vt100.py:703(responds_to_cpr)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/decl_api.py:1357(_recurse_with_dependencies)
        6    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/base.py:826(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/elroy/db/postgres/alembic/versions/45223a2c0c67_init.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/cursor.py:2117(_fetchiter_impl)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/utils.py:774(get_proxy)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/elroy/utils/utils.py:40(last_or_none)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/engine/base.py:790(_autobegin)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/util/timeout.py:188(clone)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/instrumentation.py:270(_loader_impls)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/elroy/db/postgres/alembic/versions/71ffabe55f21_add_system_instruct_to_user_preference.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/response.py:118(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/response.py:499(_flush_decoder)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:291(NamedTupleCursor)
       17    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/orm/context.py:2687(_get_entity_clauses)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/psycopg2/extras.py:773(_solve_conn_curs)
      104    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/elroy/cli/options.py:90(<lambda>)
       12    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/_loop.py:18(loop_last)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/input/vt100_parser.py:89(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/elroy/db/postgres/alembic/versions/b360a1f1b06e_add_user_token_field.py:1(<module>)
        8    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/selectable.py:4808(_get_display_froms)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/yaml/scanner.py:359(fetch_stream_start)
       29    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/base.py:1068(_effective_plugin_target)
       51    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/elements.py:1548(_select_iterable)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/console.py:815(_enter_buffer)
        3    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/base.py:1516(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/text.py:901(pad)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/core.py:3023(_parse_decls)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/panel.py:40(__init__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typing_extensions.py:600(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/text.py:483(stylize_before)
       55    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/visitors.py:147(__class_getitem__)
       21    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/operators.py:2517(is_associative)
        4    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/click/globals.py:44(push_context)
       49    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typer/core.py:58(_typer_param_setup_autocompletion_compat)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/typer/core.py:598(_typer_main_shell_completion)
        7    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/rich/text.py:191(__contains__)
        6    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/base.py:1573(__iter__)
        5    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/requests/structures.py:57(__iter__)
        2    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/urllib3/util/url.py:100(__new__)
       10    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/sqlalchemy/sql/base.py:321(_expand_cloned)
        1    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/elroy/db/postgres/alembic/versions/1bf9bd811903_rename_archival_memory.py:1(<module>)
       64    0.000    0.000    0.000    0.000 /Users/tombedor/development/elroy/.venv/lib/python3.12/site-packages/prompt_toolkit/filters/base.py:210(__and__)
